AccountId,Pool Balance
5GF7qeEbq6J4SK7oGsbFngqV3TWS9YL1L2pfuYkrMYPphB4q,599666121735376
5Gru3MF8nF9W1gaZDgXq5QaKTAAT3WktTk1RU7t6Ca2UXshx,74980700026967390
5CfyFtZ2Rw9gWmDHxDFNBAj4MRuFVPz9e8yofmPbLZRLKWBz,122722836498869
5Cf9vyQBhhpycKH5eoRf7nCPsCicmZEnERUqzY1nff3RHiTq,6334819196729
5F4iSLxHMEYw9R3xjftAZ4NZZT9wfKkDiNbsaPtDnda6o8Fq,220209499785966
5CJX5TSEokNNvgN23BKDLg5wPrC1hjmNb99hwndgEJK5x5jK,81220661373788269
5HYH1zVDPdszvwKUjDKs11HLgzFT1X6d4ho94BUmJTxqyDSw,117523125528305438
5D4ejSKFAKvahck5LezMqrKEd3AqmhG3ATtE6Nehamy3WSkT,759698745820399
5DAAtbSemjZJPWjBXNsHU6dGqZS2J9vVbzBBEQXfmrDTWcmQ,34349132222167
5DWntHtkniYkzWjCwcJoJnMyacwfGZBND9B9FH8npoCKzBz9,1063012076663254
5H1aLcNJkzVDQeRXtcJdVQSCXkUechCY1tmsNRCtaTQPYmbg,1192014864891372
5Dq31Eg5dwrm6Ltqi2vpZp8AeNwtxesG212oyWPtj3aNK6dC,64211693847
5DFT8448QfhnddLCRtb3s1uqWMnBijSV7EgdAkoVhfykhDPq,353258842235008
5FNNXRQAJDyTZojrNRPuhq32RRCCppVRZ2ckQCJFV5Vgc9uG,154969368814574
5FUT3oPmttYxaEe8KbdXCwovvz7tSQHqmGzz968yGZtAcT8s,1002774026539143
5FLXTXyMkRnGQLC4LrgtD22yMZP3mqrgqs6nSnoi62A6d8U6,1536685006387092
5EWXeMJDsd65gHLKfT6EQod4erLuoZj1MmNh1mvbyQx69eUM,14713627974833
5GseNQLxXpsizfxLfY8TM6vWmCwkkYz5A2aPtsDs3qLPBHQE,12301904474524
5FU35Y6a89zDtz7DyGo8t9Xg4HkgM25rWyP6BGPehhmiopJ3,10000000000
5HNpf9ydo2C2TFBS1frahQeNDVdG2QABGckGsBNKxPq44Mgb,86381638640417
5Dtu2D65WXPBt5jkGSDpKYfJLvS5fJW7NEPGzro1VZg2SXvT,801518182907245
5Fmu43qLMNxjwWc7m4uPM6Xr9ATDRKukxZJSc117hqwqnfPh,1195897952264079
5FRBAAMoPshaG4fJoXShYMBG4FdGneQi2DZgrsurWqaTr41i,5290097726884779
5C5rWjRKfMExfmav864hS6aVXLG1183spgdUeQ7e1XuRMF2B,822775414571261
5CCk57vH4CbSXybiUW92NvL1pmZqLRFu5nkFBgtZsAaBCMQ8,3342613732017
5FHuXFtUH3r9GjayzJtED2YCcUZ2PzAT33Rjo3SDYxh1mwzQ,227637855201203
5Df86iGeKgZWNbF3ZSQuxLH2gT8rMP59QkZeuuxFmPFHL9dQ,338298218968161
5GmVv5FZb7zguzGftZ8KjpREs7UxnQA7xh9PnBrikqPn4VdV,598140363608319
5Dw7MaPSgN2Qh9bB1G83Gv5mmQwBKD93K961AaaYsV9RM168,2726476511790777
5GDzmFzUPA6ZVc4qfyjheAMynrjch1tJxi26QX3Di3sVXYJQ,2203415667008387
5CRmfY13BHk5qMsyuNS7KuYCWPGbQxd4NerrtpRSnz979xwj,20660856364238
5EWNs42A79pPN53rtSdFYPK9jzSuiD1zMKYfisDhipBzsoVo,500052591364586
5DiD5n6Kc4wQQpMAz2pSC4y9Ect8QgKMuKh1biQDwr3pt4iA,7208779624435709
5E2DPqokRg2XSyu7EcnN2nd34gSDvqnNaVrPMkFtRgX1HVCf,2508593671872243
5DJ8m3pJNW1SwVNLqgkxe1iuNMrQveA3v8Vtmj44Qu8dnnot,27271194778910
5Eqf2tkCeGL715hTHTi933BWeTqN1QrwAFXJfFqYjQtx2iA4,16026121945400983
5Cr8Vzny78WDmmcgBBuyQBniha3bxHyFPyFBvmq5dFAUADJb,16990887742146
5Exyar4kUgMtVgSNeeb1nzxQyyJuxmSFnjXHgAka1TneAmx6,27072049746044967
5Hor5gaoGwxmPZ4jwXuwLNPnQtUtKHLx8dENAcQJ5WoXGvgt,4416718766894713
5CPrZzBsYP8w3Fj58YoJQFE5bKaE5Gb5tf4EWubzM8LvPNcx,52685452277342768
5FyPLvme4q2V7YWzaenF2tE4xiprf8rrimFLZUgmXEr9yDvj,200986660315899
5Coiddko324JRzZpr7yKMEhXhhmEEZS1PL3bW3zuydiiyj1G,29989743019603
5CT5jwBEAhveEjgiSCQbkaKcKcUyF3VJ8qNXM9rXsuQyn3Kd,10010058381292653
5DvibJKhceQ8gk52hoQ4CTbMG1NNMUYPtvDWBhqKs2LVGdr5,10000000000
5GHtirraLbXNnFMyRrMFY1MfJHpPqZaaNw89n7yGiQx8d4aW,124275987496715
5GFibG3LzKFJDLTfcNv9QA9UGENMojR9kMSgzcvKug3LLZGH,100000000000
5CDpfudsfCWbFHRtGnYWaVxjX581gtTD9ZJoTYHkPXNJFTX3,1012782896559267
5EMjsd1DGwJ4H5hwqRYc9UELsJHpnV5FYHVp2HvC5wAj7Zv8,296030214049797
5FgviVHUvpadN35ZaihRpuA8K4wajk6oEPru9pHNBuRJCfrn,12196852636560
5CPqoKXqRmCcbxejNzzduBagDqyPvLUZX9KwZA722QC9JPz9,28996165282538
5F53GqgwJH5ebUvLdmxF1msHGTGzD7Y9soDVf8Qk8BzxiTsf,137298947892344
5DV7Q26MNZDyJTmhKit4R4gA4fCTnSUDAm5gqCX1uicU9doR,325641313579959
5Equ6c29s9LD7QxAJMhyFNniU4vS9LuG4djXyWPgndu1Fuyz,26460249915525249
5EASy62zW862nu14KfFvTt14pijfqsBmemHDYKEBpfTL3Wcq,999370872290611
5CVURYA88iurYdjiSAAVZRYjYF8nep3e9HMBk7p5p8nwEjA1,2876199778948427
5EnrP6ky6oWTqMJfDuG8y1DxxNdMjEzdZeM7W8Lr35oCLBRG,400000000000000
5CDTSxF5MtgQE1wXw9Bz3x42NNdT62kpwBpMaCTEnU8eTRiA,202904602146084
5EFicbRUuWGorzQzkzCgFQtVYigPb2yrhQDAVJrF7mqRXEuD,24397230746919093
5DLdMFBH4xPNUQ6VXVXcibhrv2wuuCaAQhnfebMiCzGX7QKk,999999757002
5G6GoquGzEbyDWXx7A7Fvp1626MZQGmUnojNLek2UiVnYuSn,25573785433978
5DJdLixdMEmxDzf4v9hfDg9jhPxvTTVxSQRYNNJAjnih2ktv,300870185124815
5EvYHM5XjDkGCqKUKfa4aNTroCAtJTFhcL515nSMD7E9pcg4,174054049409525
5G9BYoPuqw5SAt6p2Toh5yNEZCAdZFVZHwyvVJmZtg7Yzb1F,2000706660860
5FsEUyCnLhdv8jdT6X4rYB6WKi8VKazXahnSeh1ezhkTWUgz,9430572419182231
5DMEfKbMm2HqZaiwtkhaT252RJZiY2y388f5mD8xjL1Bs6G2,190093883351339
5HWQUukoM1bdgk1VyaLZpQP4rewNDDXkw3YYh4FJK9jnAeA7,210592310829468
5FNhJGvys1dw8SB66YxnoiWXgJqNf1N1qZGa5Qgs8FcK5zPL,1004777201155021
5GWQXH2Sw7fxhKiMuhBa44cxxy8j1NctCjDQiBdDAHcaw4P3,468601551776746
5GGsMhTB8B5rTzZdLQL3asESvPZDLnKXGSFAfTz5iqis9yS2,1616815566973525
5HNdoz5P94bM7f6UeKQ8sYSQBbcsz7GrtZdps4mNkzkJzUXP,10489723046125999
5HT4wqVT1d8AHyciCSTYVsYE7XVMNBjqX5tCshaV95xAAQBi,9001964670245
5HRSgFPpsS9exdMsUtf6dfBDMxEQ2P2TkfvCdmH8AKoh8jVf,305233139312672
5GeT7Aazhx5X1DWM2h1xm2ZQUy2WxrxnSnTFNRZTLbipKqcP,26653018318538
5CLeiSZAeK4rm1JkmcjzkRVbf84TWqWhE8s4gnMVaNQx7Zxh,20032054113052
5FCrLJ8JqGdPVPni6sa6av3xhHAB8hyobXxTQXZueSfnL5Wb,999641224270
5DUN5o3DamMh5U5rwvbAaCaqChv83FMXmV7LPM2fzqnr2p5Y,17927407083209
5CDXVxDMBsNPFMYYAYcbE55B8d2Q49EN1pQGAebWteFHpJTL,1321037108120417
5EYCAe5fiQJsoL71D8qNrZ7NznTuLKXk24Wjp9pe18su2Yk1,39145797
5C7x44XWpXM2GSVkJF82oMRH9nrW6DVgbmgZu1g4scz8tFvu,3011105099857
5DJ6VEsn8wGU93upJbfQ2XvfY4QJkfsiBuTro8EmQg2F5gQt,13398166176923
5GZSX6EYApUsFK2fFYc9atw1dEp7RTmSqkNdLLAKQGA9xhbj,20505487174841998
5DnWLHUmR3BKnYN6vBPqHa2YcDsHoTgrFMtQPPhvvNr9xWhM,1166441682998363
5HmMKAy3jzPsNRTb9KimAswzr5pnU8J9TMippPvWdqqGqebm,18623220296031
5FLatVBwAAfjX7yKt2d1TGZWJFxNC9yAnRzxxyQbQQeRg6My,292796351945325
5GBp9iGDmBhPbfwmDnzgCAAvCxF1WzzqoqsgrBDJfjaPPHk7,200250444196091
5GmYmLLtYBqz8LkVv2RbtQMLTXcXzM49YW671PncXLVhM2ju,3316746194181504
5Hp6cLUGQVYdGMN9TaLhwiCNXdpYbw82pmKdrut8tLFTfsH2,547041703797232
5FbfjNGvTd2gqeN849dvYF3jf2T6DdoVpHoabfbqdZZ9nzaa,330052272387519
5DZRYpZFHZCZpKfPwtVHDbssUkdaMcNdtqGahramkZUFFrsP,1064311718089137
5CconAo6vbEQvHkX48C51xLGjSK6GYCaZ1rxnmdBAhq9szvh,249004845900814
5GEvXCzvKcpYbDbBYwyR36rpAS6a4CottpBkS8RZ5sRWwoFi,7207299781822595
5EYCAe5fiQJsnxr7i8DVKQ6rmv8PKK6amkXrAN2zemFs7J18,100020845807207302
5HmgxDrKNSbXQRK4gvNao74zVu3FC4wL86FBnuaWAQ4tvtQM,8091783628906
5HeU36FV5suZFpGHatJPz2gE2X3rTT2LkBwJJ6cpjsZfPim2,5149835421201582
5GHhsChEguttmZxcwNuGy4UQzymkbVKzg1sdzdLu7Ubji6xF,208040211091
5Chmaw6sQM8wxkf4dM3eSBnj4uQyJGciHZnhjP9Dy2YU1eoa,19982039352577
5HNjLj8roo3fHVEUEafcmm5adVCYa23ZBu4BDaLwgyPHhSep,10735033127660
5GBo9tzSrigJXxboRRW7obT3KXr2cJWEZwzEryGCsqA6KqeM,11999415727312
5EZQeB9bzZn2PFYkEERkb7gh4gFJB8Sv6FoZT1XJiMayaT1Z,70024935309234
5Cm9baRmyGiBSU4T6x16BeiPSXZgVnooTXr9fkJbFWxQY1LE,39926982958436886
5Do5MAVJyPESuGnm3H8acxpDr5UPZdr85EWz9YFCdLn5A72D,1001006093323390
5FzyUopuowkGGpPzCj9V5V9RpzfDT7t3q9gPqaxKRgy8JQSr,10002257290499329
5CDhFeQja81cWFMxLfJN4Fo1vUzY3SefNXeSsiuhS9zkmdBa,612660916987901
5DnyS2Cbkbgs96KPcvdah6PHMghZ5zL9JjYF5YU9JJb8A8LY,4384709040102237
5FTkwPokcQSMt1EH7H2iffGcRcKfDL4tKTvpTAMmduJa683n,199384934162374
5HQWx9SXXDUGfLNjuhcYXAwzuKBDnTmvuz33zWZ27nGVYjgh,44980684356706
5Cy9sRftGXBbdTLRrSpo4yvmuyv57CBTyiM4sNvyhvLrBEcw,1209917280289620
5F4EaC3JuxjyU5Kk2rwj7iT5SQyivhMseMTRYuGxMPiKVEgF,261043311748185
5HRH7PXrRLY8akMe2LRTdanRyMWk6PCPZk9pFSKpTMhuyY8S,24862725907788269
5Cd1K9UM2vGkqpBeTqinwXiSXhdZNexe6qrzRZsqLK8RssE1,30089060155385312
5CiKFux6F6raNYLMePtGZn1o9BLjwyyQkyi4m8E4KbFwh8nH,1138374679544784
5GgpVcZiWnr3qzoDtRDsnJbZAggaHyNnceZ2VREYmidp3MT8,216683912623381
5H5zEN6MLFhbaz6WdnZfLvypN1J1BDyzfjevucDL8rc6xNnV,35230097370217
5HRRU6LUDYUowbneh4iH6X3iVThRBpKTRCYLhYWbvxsxrwxT,4622658638608660
5CRjsjGHwcXea7QePdZYHUxcoqkjJnjLUwAAjuiHmP1ViWtp,4609661485567671
5GSQjwf3pJ8vG9QtbQd8sf9U4G77VaUxwFfAPgpzwDnQiF9U,1000000000000
5D7kGpWZVH9EEEZTxZsnzXJarkSVJDjafxrxn6h79uf632W2,240086164675254
5EHQ1C8sZTSLEZ5Ao2yZtZ5d2khvtEshbs5aCNANt28a5zMJ,4002981936030116
5DqzZ761penxw9EpCvtoA7z8hX19bQuyh8fY8vD1a5J2Ho8C,39312576914705
5CS7nMVEJegf7oR8aei6qAn9gSg671PqDjeynDvxhTHs5gxD,1807259552983465
5ELpMJRj5P6LjTsBr9HeHajur8dWz8y4XSHCEveoE5fXBURv,51004650040182
5ENfodHPg8A1W27pwEXgGkxVApzrWcv9PV8Tfe6MVauce6bQ,4998692843781
